ROAD_CLASS,DISTRICT,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,IMPACTYPE,INVTYPE,INJURY,VEHTYPE,HOUR,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,PEDESTRIAN,PASSENGER,POLICE_DIVISION,HOOD_ID,month
Expressway,Toronto and East York,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,Sideswipe,Driver,None,Automobile,3,0,1,0,0,0,0,1,1,0,0,0,0,1,55,70,10
Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,Major,Automobile,11,0,1,0,0,0,0,0,0,0,0,1,0,0,42,117,7
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,None,Automobile,17,0,1,0,0,0,0,0,0,0,0,0,0,1,51,70,7
Other,Other,Intersection,At Intersection,Stop Sign,Rain,Dark,Wet,Pedestrian Collisions,Driver,None,Automobile,18,0,1,0,0,0,0,0,0,0,0,0,1,0,13,108,11
Major Arterial,North York,Mid-Block,Non Intersection,No Control,Snow,Dark,Ice,Approaching,Passenger,Minor,Other,19,0,1,0,0,0,0,1,1,0,0,0,0,1,33,46,4
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Minor,Other,14,0,1,0,0,0,0,0,0,0,0,0,1,0,55,70,2
Minor Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,None,Automobile,0,0,1,0,0,0,0,0,1,1,0,0,0,1,11,83,9
Major Arterial,Scarborough,Intersection,Other,No Control,Rain,Daylight,Wet,Sideswipe,Driver,Major,Bus,16,0,1,0,0,1,0,0,1,0,0,0,0,0,43,136,4
Minor Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Passenger,Minor,Other,16,0,1,0,0,0,0,0,0,0,1,0,0,1,42,130,11
Other,Etobicoke York,Mid-Block,Other,No Control,Clear,Dark,Wet,Sideswipe,Driver,Fatal,Automobile,6,0,1,0,0,0,0,0,0,0,0,0,0,1,22,17,11
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,21,0,1,0,0,0,0,0,1,0,0,0,1,0,54,54,8
Major Arterial,North York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,15,0,1,0,0,0,0,0,1,0,0,0,1,0,42,117,2
Major Arterial,North York,Intersection,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,15,0,1,0,0,0,0,0,0,0,0,0,1,0,32,38,7
Major Arterial,North York,Intersection,At Intersection,Stop Sign,Clear,Dark,Dry,Angle,Vehicle Owner,None,Other,20,0,1,0,1,0,0,1,1,0,0,0,0,1,53,100,9
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Fatal,Other,8,0,1,0,0,0,0,0,1,0,0,0,1,0,42,118,11
Minor Arterial,Scarborough,Mid-Block,Other,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,10,0,1,0,0,0,0,0,1,0,0,0,1,0,42,117,8
Major Arterial,North York,Mid-Block,Other,Traffic Signal,Clear,Dark,Dry,Approaching,Vehicle Owner,None,Other,20,0,1,0,0,0,0,1,1,0,1,0,0,0,13,101,6
Minor Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Wet,Rear End,Passenger,Major,Other,15,0,1,0,0,0,0,1,1,0,0,0,0,1,42,131,1
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,11,0,1,0,0,0,0,1,1,1,0,0,1,0,41,124,10
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Dark,Dry,Rear End,Driver,None,Automobile,20,0,1,0,0,0,0,0,1,0,1,0,0,0,55,63,3
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,22,1,1,0,0,0,0,0,1,0,0,0,0,0,22,11,9
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Cyclist Collisions,Vehicle Owner,None,Other,20,1,0,0,1,0,0,0,0,0,0,0,0,0,31,27,4
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Turning Movement,Driver,Minor,Automobile,21,0,1,1,0,0,0,0,1,1,0,0,0,1,43,127,5
Minor Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,19,0,1,0,0,0,0,0,1,0,0,0,1,0,54,59,2
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,52,77,6
Minor Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Dark,Dry,Rear End,Driver,Major,Automobile,2,0,1,0,0,0,0,1,1,0,1,0,0,0,14,84,9
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,6,0,1,0,0,0,0,0,1,0,0,0,1,1,42,130,11
Collector,North York,Intersection,Other,No Control,Clear,Daylight,Wet,SMV Other,Vehicle Owner,None,Other,11,0,1,0,0,0,0,1,1,0,0,0,0,1,54,43,1
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Turning Movement,Driver,Major,Van,11,0,1,0,0,0,0,0,1,1,0,0,0,0,32,40,2
Minor Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Dry,Turning Movement,Driver,None,Automobile,17,0,1,1,0,0,0,0,0,0,0,0,0,1,42,128,4
Minor Arterial,Toronto and East York,Intersection,At Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,14,0,1,0,0,0,0,0,1,0,0,0,1,0,51,72,12
Major Arterial,North York,Mid-Block,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Passenger,Major,Other,0,0,1,0,0,0,0,1,1,0,0,0,1,1,33,52,7
Minor Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,18,0,1,0,0,0,0,0,0,0,0,0,1,0,51,77,9
Major Arterial,Toronto and East York,Mid-Block,At Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Vehicle Owner,None,Automobile,2,0,1,0,0,0,0,1,1,0,1,0,1,0,52,77,10
Major Arterial,Etobicoke York,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Truck Driver,None,Truck,17,0,0,0,1,0,0,0,0,0,0,0,1,0,23,1,2
Major Arterial,Scarborough,Intersection,At Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,16,0,1,0,0,0,0,0,0,0,0,0,1,0,42,131,1
Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,SMV Other,Driver,None,Truck,20,0,1,0,0,0,0,1,1,0,0,0,0,0,12,111,11
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,21,0,1,0,0,0,0,0,1,0,0,0,1,0,14,82,3
Collector,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,Minor,Automobile,14,0,1,0,0,0,0,0,1,0,0,0,0,1,43,137,7
Major Arterial,Etobicoke York,Intersection,At Intersection,Pedestrian Crossover,Clear,Dark,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,18,0,1,0,0,0,0,0,1,0,0,0,1,1,23,5,1
Major Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,1,0,1,0,0,0,0,0,0,0,0,0,1,0,13,101,11
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Driver,Major,Automobile,6,0,1,0,0,1,0,0,1,1,0,0,0,0,51,73,7
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,18,0,1,0,0,0,0,0,0,0,0,0,1,0,11,89,1
Minor Arterial,Etobicoke York,Intersection,Other,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,17,0,1,0,0,0,0,0,1,0,0,0,1,0,22,14,12
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,5,1,1,0,0,0,0,0,1,0,0,0,0,0,53,95,1
Major Arterial,Etobicoke York,Intersection,At Intersection,No Control,Clear,Dark,Dry,Turning Movement,Motorcycle Passenger,Fatal,2 Wheels,22,0,1,1,0,0,0,0,1,0,0,0,0,0,22,15,7
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,13,1,1,0,0,0,0,0,0,0,0,0,0,0,14,82,3
Major Arterial,Etobicoke York,Intersection,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,7,0,1,0,0,0,0,0,0,0,0,0,1,0,31,21,7
Minor Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Minor,Other,22,0,1,1,0,0,0,0,0,0,0,0,1,0,11,90,8
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,17,0,1,0,0,0,0,0,1,0,0,0,1,0,23,1,1
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,Major,Automobile,3,0,1,0,0,1,0,1,1,1,1,0,0,1,14,93,2
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Sideswipe,Driver,Major,Automobile,15,0,1,0,0,0,0,0,0,0,0,0,0,0,51,77,6
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,23,0,1,0,0,0,0,0,0,0,0,0,1,0,41,126,7
Minor Arterial,Scarborough,Intersection,Other,No Control,Clear,Dark,Wet,Turning Movement,Driver,Major,Automobile,6,0,1,0,0,0,0,0,0,0,0,0,0,0,41,121,1
Major Arterial,North York,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Rear End,Vehicle Owner,None,Other,16,0,1,0,0,0,0,0,1,0,0,0,0,0,33,40,10
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,20,0,1,0,0,0,0,0,1,0,0,0,1,1,43,138,8
Major Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Approaching,Driver,Major,Automobile,16,0,1,0,0,0,0,1,1,0,0,1,0,1,31,27,8
Minor Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,14,1,1,0,0,0,0,0,0,0,0,0,0,1,51,72,9
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,None,Automobile,18,0,1,0,0,0,0,0,1,1,1,0,0,0,43,135,11
Minor Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Angle,Driver,Major,Automobile,7,0,1,0,0,0,0,0,1,1,0,0,0,0,41,123,12
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,21,0,1,0,0,0,0,0,1,0,0,0,1,0,42,129,9
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,"Fog, Mist, Smoke, Dust",Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,1,0,1,0,0,0,0,0,0,0,0,0,1,0,32,105,9
Minor Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Sideswipe,Driver,Major,Automobile,11,0,1,0,0,0,0,1,1,0,0,0,0,1,41,122,12
Local,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,SMV Other,Motorcycle Passenger,Major,2 Wheels,13,0,0,1,0,0,0,0,0,0,0,0,0,1,23,6,10
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Driver,Minor,Automobile,15,0,1,0,0,0,0,0,0,0,0,1,0,0,23,1,4
Major Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Angle,Driver,Major,Automobile,16,0,1,0,0,0,0,0,1,0,0,0,0,1,12,23,9
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Dark,Dry,Turning Movement,Other,None,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,1,14,95,8
Major Arterial,Scarborough,Mid-Block,At/Near Private Drive,No Control,Clear,Dusk,Dry,Cyclist Collisions,Passenger,None,Other,17,1,1,0,0,0,0,0,1,0,0,0,0,1,42,130,11
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Minor,Other,17,0,1,0,0,0,0,0,1,1,0,0,1,0,32,40,6
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Other,None,Other,2,0,1,0,0,0,0,1,1,0,1,0,1,0,52,78,10
Major Arterial,Toronto and East York,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Cyclist Collisions,Truck Driver,None,Truck,13,1,0,0,1,0,0,0,0,0,0,0,0,0,14,83,4
Local,Etobicoke York,Mid-Block,Non Intersection,No Control,Rain,Daylight,Wet,Turning Movement,Passenger,None,Other,17,0,1,0,1,0,0,0,0,0,0,0,0,1,23,1,9
Major Arterial,Scarborough,Intersection,At/Near Private Drive,No Control,Rain,Dark,Wet,Pedestrian Collisions,Driver,None,Automobile,20,0,1,0,0,0,0,0,0,0,0,0,1,0,41,124,2
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,None,2 Wheels,8,1,1,0,0,0,0,0,1,0,0,0,0,0,23,1,7
Minor Arterial,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Turning Movement,Driver,Minor,Automobile,15,0,1,0,0,0,0,0,1,0,0,0,0,1,12,110,3
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,9,0,1,0,0,0,0,0,1,0,0,0,1,0,55,66,10
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,Minor,Automobile,17,0,1,0,0,0,0,0,1,0,0,0,0,0,23,2,10
Major Arterial,North York,Mid-Block,Other,Traffic Signal,Clear,Daylight,Dry,Sideswipe,Vehicle Owner,None,Other,12,0,1,0,0,0,0,0,0,0,0,0,0,0,32,26,10
Local,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,SMV Unattended Vehicle,Other,None,Other,18,0,1,0,0,0,0,1,1,0,0,0,0,0,53,98,5
Local,Toronto and East York,Mid-Block,Other,No Control,Rain,Daylight,Wet,SMV Other,Driver,Fatal,Automobile,6,0,1,0,0,0,0,0,0,0,0,0,0,0,14,85,6
Collector,Scarborough,Mid-Block,Other,No Control,Clear,Dark,Dry,SMV Other,Motorcycle Passenger,Major,2 Wheels,19,0,0,1,0,0,0,0,0,0,0,0,0,0,42,131,8
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,13,0,1,0,0,0,0,0,0,0,0,0,1,0,53,104,6
Local,North York,Intersection,Other,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,8,0,1,0,0,0,0,0,1,0,0,0,1,1,33,52,3
Minor Arterial,Etobicoke York,Intersection,Other,Stop Sign,Clear,Daylight,Dry,Angle,Vehicle Owner,None,Other,9,0,1,0,0,1,0,0,0,0,0,0,0,1,22,17,3
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Angle,Driver,Major,Automobile,0,0,1,0,0,0,0,0,1,1,0,0,0,1,41,126,4
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Major,Other,23,0,1,0,0,0,0,0,0,0,0,0,1,0,11,91,6
Major Arterial,Scarborough,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,19,0,1,0,0,0,0,0,0,0,0,0,1,0,43,127,9
Major Arterial,Scarborough,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,10,0,1,0,0,0,0,0,1,0,0,0,1,0,41,138,8
Major Arterial,Etobicoke York,Mid-Block,Other,No Control,Clear,Dark,Dry,Rear End,Driver,Minor,Automobile,22,0,1,0,0,0,0,0,0,0,0,0,0,0,23,1,4
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Snow,Dark,Wet,SMV Other,Vehicle Owner,None,Other,1,0,1,0,0,0,0,1,1,0,0,0,0,1,11,83,2
Minor Arterial,Scarborough,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Turning Movement,Driver,None,Automobile,8,0,1,1,0,0,0,0,0,0,0,0,0,0,41,119,6
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,9,0,1,0,0,0,0,0,0,0,0,0,1,0,14,85,6
Local,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,17,0,1,0,0,0,0,0,0,0,0,0,1,1,53,104,9
Major Arterial,Other,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Angle,Driver,None,Automobile,1,0,1,0,0,0,0,0,1,1,0,0,0,1,32,37,7
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Snow,Daylight,Snow,Pedestrian Collisions,Vehicle Owner,None,Other,15,0,0,0,0,1,0,0,0,0,0,0,1,0,53,104,1
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Pedestrian Collisions,Driver,None,Other,4,0,0,0,0,0,0,0,0,0,0,0,1,0,13,92,1
Major Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Dry,Pedestrian Collisions,Passenger,None,Other,7,0,1,0,0,0,0,0,0,0,0,0,1,1,41,127,5
Minor Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Other,Driver,Minor,Bus,13,0,0,0,0,1,0,0,0,0,0,0,0,1,11,86,9
Major Arterial,North York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,17,0,1,0,0,0,0,0,0,0,0,0,1,0,32,33,6
Major Arterial,North York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,Minor,Automobile,14,0,1,0,0,0,0,0,0,0,0,0,0,1,33,47,12
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Dark,Dry,Sideswipe,Other,None,2 Wheels,21,1,1,0,0,0,0,0,0,0,0,0,0,1,55,70,7
Other,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Approaching,Driver,Major,Automobile,2,0,1,0,0,0,0,0,0,0,1,0,0,1,22,20,6
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Rear End,Passenger,Major,Other,5,0,1,0,0,0,0,0,1,1,0,0,0,1,31,24,12
Collector,North York,Mid-Block,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,17,0,1,0,0,0,0,0,0,0,0,0,1,0,33,45,11
Major Arterial,Scarborough,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Minor,Other,20,0,1,0,0,0,0,0,0,0,0,0,1,0,41,138,2
Collector,Toronto and East York,Intersection,At Intersection,Stop Sign,Rain,Daylight,Wet,SMV Other,Driver,Major,Automobile,16,0,1,0,0,0,0,0,0,0,0,0,0,0,13,94,5
Other,Toronto and East York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,SMV Other,Motorcycle Passenger,Major,2 Wheels,2,0,0,1,0,0,0,0,0,0,0,0,0,1,51,77,11
Minor Arterial,Toronto and East York,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,Pedestrian Collisions,Driver,None,Automobile,19,0,1,0,0,0,0,0,0,0,0,0,1,0,54,57,2
Other,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,SMV Other,Driver,Major,Automobile,3,0,1,0,0,0,0,0,0,0,0,0,0,0,22,20,2
Major Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Dusk,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,21,1,1,0,0,0,0,0,1,0,0,0,0,0,53,95,6
Major Arterial,Scarborough,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,10,0,1,0,0,0,0,0,0,0,0,0,1,1,41,138,10
Major Arterial,Scarborough,Mid-Block,Other,No Control,Clear,Daylight,Dry,Rear End,Driver,Minor,Automobile,14,0,1,0,0,0,0,0,1,0,0,0,0,0,42,118,5
Major Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Sideswipe,Truck Driver,Major,Truck,18,0,1,0,1,0,0,0,0,0,0,0,0,0,51,75,6
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,21,0,1,0,0,0,0,0,1,1,0,0,1,0,14,85,4
Minor Arterial,Toronto and East York,Intersection,At Intersection,No Control,Clear,Dawn,Dry,Turning Movement,Motorcycle Passenger,Major,2 Wheels,6,0,1,1,0,0,0,0,1,0,0,0,0,0,13,107,5
Other,Etobicoke York,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Rear End,Driver,Minor,Automobile,3,0,1,0,0,0,0,1,1,0,0,0,0,1,22,17,3
Minor Arterial,Scarborough,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,17,0,1,0,0,0,0,0,0,0,0,0,1,0,41,123,5
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Driver,None,Automobile,12,0,1,0,0,0,0,0,1,1,1,0,1,0,23,4,2
Major Arterial,Scarborough,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,SMV Other,Passenger,Major,Other,1,0,1,0,0,0,0,1,1,0,0,0,0,1,42,130,5
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,10,0,0,0,0,1,0,0,0,0,0,0,1,0,52,78,7
Major Arterial,Etobicoke York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Turning Movement,Driver,None,Automobile,17,0,1,0,0,0,0,0,0,0,0,0,0,1,22,14,6
Major Arterial,North York,Intersection,At Intersection,No Control,Clear,Dark,Dry,Pedestrian Collisions,Vehicle Owner,None,Other,23,0,1,0,0,0,0,0,1,0,0,0,1,0,32,38,2
Other,Other,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,Pedestrian Collisions,Pedestrian,Major,Other,18,0,1,0,0,0,0,0,0,0,0,0,1,1,42,130,11
Minor Arterial,Toronto and East York,Mid-Block,Other,No Control,Clear,Daylight,Dry,Approaching,Driver,None,Automobile,12,0,1,0,0,0,0,0,0,0,0,0,0,1,51,71,8
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Snow,Dark,Snow,Angle,Passenger,Minor,Other,3,0,1,0,0,1,0,0,1,1,0,0,0,1,53,39,1
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,16,1,1,0,0,0,0,0,0,0,0,0,0,0,14,81,8
Minor Arterial,North York,Mid-Block,Other,No Control,Snow,Daylight,Snow,Approaching,Driver,None,Automobile,17,0,1,0,0,0,0,1,1,0,0,0,0,0,33,53,3
Major Arterial,Toronto and East York,Mid-Block,Other,Traffic Signal,Rain,Dark,Wet,SMV Other,Driver,Major,Automobile,5,0,1,0,0,0,0,1,1,0,0,0,0,0,52,76,9
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Rain,Daylight,Wet,Pedestrian Collisions,Driver,None,Automobile,14,0,1,0,0,0,0,0,0,0,0,0,1,0,51,98,10
Major Arterial,Scarborough,Mid-Block,Other,No Control,Snow,Dark,Snow,SMV Other,Other,None,Other,2,0,1,0,0,0,0,0,0,0,0,0,0,1,43,123,12
Minor Arterial,Etobicoke York,Intersection,Other,Stop Sign,Clear,Dark,Dry,Angle,Vehicle Owner,None,Other,18,0,1,0,0,0,0,1,1,0,0,0,0,1,12,110,1
Major Arterial,Etobicoke York,Intersection,At Intersection,Stop Sign,Snow,Daylight,Snow,Rear End,Passenger,Minor,Other,14,0,1,0,0,0,0,0,1,0,0,0,0,1,22,15,1
Major Arterial,Scarborough,Intersection,Other,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,6,1,1,0,0,0,0,0,1,0,0,0,0,0,41,121,7
Collector,Toronto and East York,Mid-Block,At Intersection,No Control,Clear,Daylight,Dry,Cyclist Collisions,Cyclist Passenger,Major,2 Wheels,13,1,1,0,0,0,0,0,1,0,0,0,0,0,52,76,4
Major Arterial,North York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Passenger,None,Other,16,0,1,0,0,0,0,0,1,1,0,0,1,1,32,50,8
Major Arterial,Toronto and East York,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Pedestrian Collisions,Pedestrian,Major,Other,6,0,1,0,0,0,0,0,0,0,0,0,1,0,52,77,7
Major Arterial,Toronto and East York,Intersection,Other,Traffic Signal,Clear,Dark,Dry,Pedestrian Collisions,Pedestrian,Minor,Other,19,0,1,0,0,0,0,0,1,1,0,0,1,0,52,77,4
Major Arterial,Toronto and East York,Intersection,Other,No Control,Clear,Dark,Dry,Pedestrian Collisions,Driver,None,Automobile,19,0,1,0,0,0,0,0,0,0,0,0,1,0,52,77,9
